sector,english_keyword,term,query,link,_dedupe_key,duplicate_count,pages_found,Status,Feedback
medical,medical release form,نموذج الإفراج الطبي,نموذج الإفراج الطبي filetype:pdf site:.ae,https://www.metlife.ae/content/dam/metlifecom/metlifegulf/claims/disability/MET_PTD_ClaimantsStmnt_Form321_AR_UAE_020322_FM_EDT.pdf,https://metlife.ae/content/dam/metlifecom/metlifegulf/claims/disability/MET_PTD_ClaimantsStmnt_Form321_AR_UAE_020322_FM_EDT.pdf,5,2,,
medical,medical release form,نموذج الإفراج الطبي,نموذج الإفراج الطبي filetype:pdf site:.ae,https://edaegypt.gov.eg/media/k1mn3pab/%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%86%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B7%D9%84%D9%88%D8%A8%D8%A9-%D9%84%D9%84%D8%AD%D8%B5%D9%88%D9%84-%D8%B9%D9%84%D9%89-%D8%A7%D9%81%D8%B1%D8%A7%D8%AC-%D9%85%D8%AD%D8%B1%D8%B2.pdf,https://edaegypt.gov.eg/media/k1mn3pab/المستندات-المطلوبة-للحصول-على-افراج-محرز.pdf,1,3,,
medical,referral form,نموذج الإحالة/التحويل,نموذج الإحالة/التحويل filetype:pdf site:.ae,https://www.adjd.gov.ae/AR/Pages/courts/Civil_ADR.pdf,https://adjd.gov.ae/AR/Pages/courts/Civil_ADR.pdf,1,5,,
medical,referral form,نموذج الإحالة/التحويل,نموذج الإحالة/التحويل filetype:pdf site:.ae,https://www.pension.gov.ae/ar-ae/DownloadForms_RequiredDocs/%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%86%D8%AF%D8%A7%D8%AA%20%D8%A7%D9%84%D8%AE%D8%A7%D8%B5%D8%A9%20%D9%84%D9%84%D9%85%D8%A4%D9%85%D9%86%20%D8%B9%D9%84%D9%8A%D9%87/%D8%A7%D9%82%D8%B1%D8%A7%D8%B1%20%D9%88%D8%AA%D8%B9%D9%87%D8%AF%20%D9%84%D9%84%D9%85%D8%A4%D9%85%D9%86%20%D8%B9%D9%84%D9%8A%D9%87%20%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AD%D9%82%20%D9%84%D9%84%D9%85%D8%B9%D8%A7%D8%B4.pdf,https://pension.gov.ae/ar-ae/DownloadForms_RequiredDocs/المستندات الخاصة للمؤمن عليه/اقرار وتعهد للمؤمن عليه المستحق للمعاش.pdf,1,1,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://b2cportal.takaful.ae/repository/Life/Female/FCFAQ.pdf,https://b2cportal.takaful.ae/repository/Life/Female/FCFAQ.pdf,2,4,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://www.thiqa.ae/wp-content/uploads/2023/11/Thiqa-Reimbursement-Claim-Form-EN.pdf,https://thiqa.ae/wp-content/uploads/2023/11/Thiqa-Reimbursement-Claim-Form-EN.pdf,2,2,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://feeds.dfm.ae/documents//2024/Feb/14/03c4f816-fecb-4066-8f5d-55a3bf2e7c75/Disclosure%20Preliminary%20Annual%20Fianancials%20Arabic.pdf,https://feeds.dfm.ae/documents//2024/Feb/14/03c4f816-fecb-4066-8f5d-55a3bf2e7c75/Disclosure Preliminary Annual Fianancials Arabic.pdf,2,3,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://www.insurancehouse.ae/wp-content/uploads/2024/05/Motor-Claim-Form-Flood-Natural-Disaster_Fillable.pdf,https://insurancehouse.ae/wp-content/uploads/2024/05/Motor-Claim-Form-Flood-Natural-Disaster_Fillable.pdf,4,2,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://www.sib.ae/docs/default-source/default-document-library/property-takaful---ar.pdf?sfvrsn=94f89210_5,https://sib.ae/docs/default-source/default-document-library/property-takaful---ar.pdf,3,3,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://feeds.dfm.ae/documents//2022/Oct/17/7ccdbd15-ba76-4660-8813-763cd3d4078b/OIC_PR_A_17_10_2022.pdf,https://feeds.dfm.ae/documents//2022/Oct/17/7ccdbd15-ba76-4660-8813-763cd3d4078b/OIC_PR_A_17_10_2022.pdf,2,3,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://adib.takaful.ae/repository/Life/PA/KFSDocument.pdf,https://adib.takaful.ae/repository/Life/PA/KFSDocument.pdf,3,3,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://www.riss.ae/uploads/documents/files/click-here-to-view-download-transport-contract-arabic.pdf,https://riss.ae/uploads/documents/files/click-here-to-view-download-transport-contract-arabic.pdf,7,4,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://www.takaful.ae/wp-content/uploads/2024/07/Non-Motor-Marine-Insurance-Claim-Form-1.pdf,https://takaful.ae/wp-content/uploads/2024/07/Non-Motor-Marine-Insurance-Claim-Form-1.pdf,2,2,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://www.dib.ae/docs/default-source/trade-services/lc-application.pdf?sfvrsn=9b1b19c7_20,https://dib.ae/docs/default-source/trade-services/lc-application.pdf,5,5,,
medical,insurance claim form,نموذج مطالبة التأمين,نموذج مطالبة التأمين filetype:pdf site:.ae,https://www.ajmanbank.ae/site/files/KEY%20FACTS%20STATMENT%20AJMAN%20BANK%20GROUP%20MORTGAGE%20FINANCE%20TAKAFUL%20SCHEME.pdf,https://ajmanbank.ae/site/files/KEY FACTS STATMENT AJMAN BANK GROUP MORTGAGE FINANCE TAKAFUL SCHEME.pdf,2,4,,
medical,billing form,نموذج الفوترة الطبية,نموذج الفوترة الطبية filetype:pdf site:.ae,https://healthcare.ascension.org/-/media/healthcare/financial-assistance/florida/fljac/fap-application/runningfile_fljac_arabic_financial-assistance-application.pdf,https://healthcare.ascension.org/-/media/healthcare/financial-assistance/florida/fljac/fap-application/runningfile_fljac_arabic_financial-assistance-application.pdf,3,4,,
medical,billing form,نموذج الفوترة الطبية,نموذج الفوترة الطبية filetype:pdf site:.ae,https://hmg.com/ir/annualreports/2023/assets/img/pdfs/ar/HMG%20Solutions.pdf,https://hmg.com/ir/annualreports/2023/assets/img/pdfs/ar/HMG Solutions.pdf,1,5,,
medical,billing form,نموذج الفوترة الطبية,نموذج الفوترة الطبية filetype:pdf site:.ae,https://www.uaew.ae/encyclopedia/attachments/ZgRwiaaCMW9fuYg5Wp7m1532595655.pdf,https://uaew.ae/encyclopedia/attachments/ZgRwiaaCMW9fuYg5Wp7m1532595655.pdf,2,1,,
medical,billing form,نموذج الفوترة الطبية,نموذج الفوترة الطبية filetype:pdf site:.ae,https://www.chi.gov.sa/en/knowledge-center/lawsregulations/Appendix%20(6)%20Health%20services%20prices%20(based%20on%20Saudi%20(CCHI)%20%E2%80%93%20BS).pdf,https://chi.gov.sa/en/knowledge-center/lawsregulations/Appendix (6) Health services prices (based on Saudi (CCHI) – BS).pdf,1,4,,
medical,billing form,نموذج الفوترة الطبية,نموذج الفوترة الطبية filetype:pdf site:.ae,https://www.medicare.gov/publications/arabic-msn-part-b.pdf,https://medicare.gov/publications/arabic-msn-part-b.pdf,1,4,,
medical,billing form,نموذج الفوترة الطبية,نموذج الفوترة الطبية filetype:pdf site:.ae,https://www.chcsno.org/wp-content/uploads/2023/11/Patient-Acknowledgement-and-Consent-OPS-Form-322-Arabic.pdf,https://chcsno.org/wp-content/uploads/2023/11/Patient-Acknowledgement-and-Consent-OPS-Form-322-Arabic.pdf,1,1,,
medical,consent form,نموذج الموافقة الطبية,نموذج الموافقة الطبية filetype:pdf site:.ae,https://www.nyc.gov/assets/doh/downloads/pdf/cir/consent103mr_1-ar.pdf,https://nyc.gov/assets/doh/downloads/pdf/cir/consent103mr_1-ar.pdf,1,1,,
medical,consent form,نموذج الموافقة الطبية,نموذج الموافقة الطبية filetype:pdf site:.ae,https://www.nyc.gov/assets/dhs/downloads/pdf/DHS-13-Reasonable-Accommodation-Request-Form_Arabic.pdf,https://nyc.gov/assets/dhs/downloads/pdf/DHS-13-Reasonable-Accommodation-Request-Form_Arabic.pdf,1,5,,
medical,consent form,نموذج الموافقة الطبية,نموذج الموافقة الطبية filetype:pdf site:.ae,https://www.bumc.bu.edu/obgyn/files/2021/06/1000542-Arabic-Cesarean-Section.pdf,https://bumc.bu.edu/obgyn/files/2021/06/1000542-Arabic-Cesarean-Section.pdf,1,2,,
medical,consent form,نموذج الموافقة الطبية,نموذج الموافقة الطبية filetype:pdf site:.ae,https://mol.gov.jo/ebv4.0/root_storage/ar/eb_list_page/%D9%85%D8%B7%D9%88%D9%8A%D8%A9_%D8%AA%D9%88%D9%81%D9%8A%D8%B1_%D8%A7%D9%84%D8%B9%D9%86%D8%A7%D9%8A%D8%A9_%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%A9_%D8%A7%D9%84%D9%88%D9%82%D8%A7%D8%A6%D9%8A%D8%A9_%D9%88%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D8%AC%D9%8A%D8%A9.pdf,https://mol.gov.jo/ebv4.0/root_storage/ar/eb_list_page/مطوية_توفير_العناية_الطبية_الوقائية_والعلاجية.pdf,1,4,,
medical,consent form,نموذج الموافقة الطبية,نموذج الموافقة الطبية filetype:pdf site:.ae,https://www.moe.gov.ae/Ar/EServices/ServiceCard/Documents/manuals/%D8%B7%D9%84%D8%A8%20%D8%A7%D9%84%D8%A7%D9%81%D8%A7%D8%AF%D8%A9.pdf,https://moe.gov.ae/Ar/EServices/ServiceCard/Documents/manuals/طلب الافادة.pdf,1,4,,
medical,consent form,نموذج الموافقة الطبية,نموذج الموافقة الطبية filetype:pdf site:.ae,https://www.carepatron.com/files/medical-consent-form-for-grandparents.pdf,https://carepatron.com/files/medical-consent-form-for-grandparents.pdf,1,2,,
medical,consent form,نموذج الموافقة الطبية,نموذج الموافقة الطبية filetype:pdf site:.ae,https://ms.almadallah.ae/production/uploads/Reimbursement_Pre_Authorization_Request_Form_fdcaab37f8.pdf,https://ms.almadallah.ae/production/uploads/Reimbursement_Pre_Authorization_Request_Form_fdcaab37f8.pdf,1,2,,
medical,consent form,نموذج الموافقة الطبية,نموذج الموافقة الطبية filetype:pdf site:.ae,https://esaic.org/wp-content/uploads/2023/12/squeeze-appendix-1ab-pis-icf-v1-0-sep19-arabic-for-egypt-validated-21may2021.pdf,https://esaic.org/wp-content/uploads/2023/12/squeeze-appendix-1ab-pis-icf-v1-0-sep19-arabic-for-egypt-validated-21may2021.pdf,1,3,,
medical,consent form,نموذج الموافقة الطبية,نموذج الموافقة الطبية filetype:pdf site:.ae,https://www.nyc.gov/assets/hra/downloads/pdf/services/health/MAP-751W-a.pdf,https://nyc.gov/assets/hra/downloads/pdf/services/health/MAP-751W-a.pdf,1,5,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://www.rais.ae/uploads/documents/files/registration-form-in-arabic.pdf,https://rais.ae/uploads/documents/files/registration-form-in-arabic.pdf,2,2,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://imc.gov.ae/files/announcement/20240629_14.pdf,https://imc.gov.ae/files/announcement/20240629_14.pdf,1,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://cba.ksu.edu.sa/sites/cba.ksu.edu.sa/files/imce_images/registration_processing_situations.pdf,https://cba.ksu.edu.sa/sites/cba.ksu.edu.sa/files/imce_images/registration_processing_situations.pdf,1,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://emiratesrc.ae/%D8%A7%D8%B3%D8%AA%D9%85%D8%A7%D8%B1%D8%A9%20%D8%A7%D9%84%D8%AA%D8%AF%D8%B1%D9%8A%D8%A8%20%D8%A7%D9%84%D8%B5%D9%8A%D9%81%D9%8A.pdf,https://emiratesrc.ae/استمارة التدريب الصيفي.pdf,6,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://www.su.edu.sa/sites/default/files/2023-10/%D9%86%D9%85%D9%88%D8%B0%D8%AC%206.pdf,https://su.edu.sa/sites/default/files/2023-10/نموذج 6.pdf,1,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://cba.ksu.edu.sa/sites/cba.ksu.edu.sa/files/imce_images/nmwdhj_tsjyl_mqrrt.pdf,https://cba.ksu.edu.sa/sites/cba.ksu.edu.sa/files/imce_images/nmwdhj_tsjyl_mqrrt.pdf,1,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://www.alrasheedcol.edu.iq/modules/cele/cele/9145-%D8%A7%D9%84%D9%84%D8%BA%D8%A9%20%D8%A7%D9%84%D8%A7%D9%86%D9%83%D9%84%D9%8A%D8%B2%D9%8A%D8%A9.pdf,https://alrasheedcol.edu.iq/modules/cele/cele/9145-اللغة الانكليزية.pdf,1,3,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://cityschools.net/wp-content/uploads/2024/03/Student-Residency-Questionnaire-Arabic.pdf,https://cityschools.net/wp-content/uploads/2024/03/Student-Residency-Questionnaire-Arabic.pdf,2,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://media.albayan.ae/khalidkhalifa/pdf/file44.pdf,https://media.albayan.ae/khalidkhalifa/pdf/file44.pdf,4,2,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://registration.ju.edu.jo/UnitForms/%D9%86%D9%85%D9%88%D8%B0%D8%AC%20%D8%AA%D8%B3%D8%AC%D9%8A%D9%84%20%D9%85%D9%88%D8%A7%D8%AF%20%D9%84%D9%84%D8%B7%D9%84%D8%A8%D8%A9%20%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AC%D8%AF%D9%8A%D9%86%20%D9%88%D9%84%D9%87%D9%85%20%D9%85%D9%88%D8%A7%D8%AF%20%D9%85%D9%86%D9%82%D9%88%D9%84%D8%A9.pdf,https://registration.ju.edu.jo/UnitForms/نموذج تسجيل مواد للطلبة المستجدين ولهم مواد منقولة.pdf,1,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://www.rais.ae/uploads/documents/files/click-here-to-view-download-transport-contract-arabic.pdf,https://rais.ae/uploads/documents/files/click-here-to-view-download-transport-contract-arabic.pdf,5,4,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://imc.gov.ae/files/FileB/GuidesPlansLists/Finanace/WithdrawalPolicies.pdf,https://imc.gov.ae/files/FileB/GuidesPlansLists/Finanace/WithdrawalPolicies.pdf,1,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://iscs.sch.ae/sharjah-muwaileh/source/pdf/ISCS_Muwaileh_Leaflet_v2.0_ar.pdf,https://iscs.sch.ae/sharjah-muwaileh/source/pdf/ISCS_Muwaileh_Leaflet_v2.0_ar.pdf,4,2,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://www.kfu.edu.sa/ar/Colleges/AppliedSciences/Documents/eAcadimac/06.pdf,https://kfu.edu.sa/ar/Colleges/AppliedSciences/Documents/eAcadimac/06.pdf,1,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://feeds.dfm.ae/documents/2025/Jul/3/def7a055-9eac-429f-9a71-16e7016a9cd0/Taaleem%20%20%20ER%20PRL%20%20%20%20.pdf,https://feeds.dfm.ae/documents/2025/Jul/3/def7a055-9eac-429f-9a71-16e7016a9cd0/Taaleem   ER PRL    .pdf,1,5,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://science-cairo.com/statistics_reports_Files/31_2239.pdf,https://science-cairo.com/statistics_reports_Files/31_2239.pdf,2,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://www.lowell.k12.ma.us/cms/lib/MA01907636/Centricity/Domain/2821/Arabic-Important-Info-Updates-About-Returning-to-In-Person-Learning.pdf,https://lowell.k12.ma.us/cms/lib/MA01907636/Centricity/Domain/2821/Arabic-Important-Info-Updates-About-Returning-to-In-Person-Learning.pdf,2,4,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://www.vd.ch/fileadmin/user_upload/organisation/dfj/dgeo/fichiers_pdf/Agenda-traductions/arabe-%D9%85%D9%81%D9%83%D8%B1%D8%A9.pdf,https://vd.ch/fileadmin/user_upload/organisation/dfj/dgeo/fichiers_pdf/Agenda-traductions/arabe-مفكرة.pdf,2,2,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://philadelphia.edu.jo/PDF/deanship/QFO-SS-DS-055.pdf,https://philadelphia.edu.jo/PDF/deanship/QFO-SS-DS-055.pdf,1,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://www.science-cairo.com/Downloads/SubRegRequest_3rd_2021-2022.pdf,https://science-cairo.com/Downloads/SubRegRequest_3rd_2021-2022.pdf,1,1,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,http://onlineregistration.jpu.edu.jo/ershad/files/help.pdf,http://onlineregistration.jpu.edu.jo/ershad/files/help.pdf,1,4,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://www.riss.ae/uploads/documents/files/transport-contract-arabic.pdf,https://riss.ae/uploads/documents/files/transport-contract-arabic.pdf,6,4,,
education,student enrollment form,نموذج تسجيل الطالب,نموذج تسجيل الطالب filetype:pdf site:.ae,https://www.nrcschools.com/latest-news/prepnews/%D8%B7%D9%84%D8%A7%D8%A8%20%D8%A7%D9%84%D8%B5%D9%81%20%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%20%D8%A7%D9%84%D8%A7%D8%B9%D8%AF%D8%A7%D8%AF%D9%89%20%D9%84%D8%B9%D9%85%D9%84%20%D8%A7%D8%B3%D8%AA%D9%85%D8%A7%D8%B1%D9%87%20%D8%A7%D9%84%D8%AA%D9%82%D8%AF%D9%85%20%D9%84%D9%84%D8%A7%D9%85%D8%AA%D8%AD%D8%A7%D9%86.pdf,https://nrcschools.com/latest-news/prepnews/طلاب الصف الثالث الاعدادى لعمل استماره التقدم للامتحان.pdf,2,5,,
education,school registration form,نموذج تسجيل المدرسة,نموذج تسجيل المدرسة filetype:pdf site:.ae,https://www.alwasatnews.com/pdf/2017/5329/loc6.pdf?2015,https://alwasatnews.com/pdf/2017/5329/loc6.pdf,1,1,,
education,school registration form,نموذج تسجيل المدرسة,نموذج تسجيل المدرسة filetype:pdf site:.ae,https://madares.sa/app/assets/files/first.pdf,https://madares.sa/app/assets/files/first.pdf,1,3,,
education,school registration form,نموذج تسجيل المدرسة,نموذج تسجيل المدرسة filetype:pdf site:.ae,https://www.afsch.edu.sa/public/files/9814647.pdf,https://afsch.edu.sa/public/files/9814647.pdf,1,2,,
